t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
17660608,meas,30,0.5,64,-1.025,-0.645,1.605,,,,26.2615
17665039,meas,30,0.5,64,-1.03,-0.63,1.615,,,,26.2615
17670008,meas,30,0.5,64,-1.045,-0.64,1.59,,,,26.2615
17675014,meas,30,0.5,64,-1.06,-0.655,1.595,,,,26.2615
17680009,meas,30,0.5,64,-1.04,-0.655,1.585,,,,25.3294
17685053,meas,30,0.5,64,-1.04,-0.64,1.61,,,,25.3294
17690012,meas,30,0.5,64,-1.02,-0.64,1.69,,,,25.3294
17695022,meas,30,0.5,64,-1.03,-0.67,1.605,,,,25.3294
17700024,meas,30,0.5,64,-1.045,-0.675,1.57,,,,24.2692
17705671,meas,30,0.5,64,-1.03,-0.64,1.665,,,,24.2692
17710011,meas,30,0.5,64,-1.02,-0.67,1.645,,,,24.2692
17715788,meas,30,0.5,64,-1.04,-0.64,1.575,,,,24.2692
17720024,meas,30,0.5,64,-1.03,-0.65,1.615,,,,23.114
17725027,meas,30,0.5,64,-1.07,-0.64,1.61,,,,23.114
17730831,meas,30,0.5,64,-1.065,-0.64,1.615,,,,23.114
17735001,meas,30,0.5,64,-1.04,-0.655,1.565,,,,23.114
17740490,meas,30,0.5,64,-1.04,-0.65,1.635,,,,21.8374
17745059,meas,30,0.5,64,-1.045,-0.68,1.605,,,,21.8374
17750043,meas,30,0.5,64,-1.05,-0.66,1.575,,,,21.8374
17755051,meas,30,0.5,64,-1.045,-0.64,1.665,,,,21.8374
17760052,meas,30,0.5,64,-1.04,-0.64,1.61,,,,20.5328
17765063,meas,30,0.5,64,-1.035,-0.67,1.61,,,,20.5328
17770040,meas,30,0.5,64,-1.05,-0.66,1.585,,,,20.5328
17775056,meas,30,0.5,64,-1.035,-0.645,1.585,,,,20.5328
17780144,meas,30,0.5,64,-1.04,-0.66,1.54,,,,19.1123
17785046,meas,30,0.5,64,-1.035,-0.625,1.62,,,,19.1123
17790015,meas,30,0.5,64,-1,-0.68,1.605,,,,19.1123
17795024,meas,30,0.5,64,-1.04,-0.665,1.6,,,,19.1123
17800337,meas,30,0.5,64,-1.04,-0.685,1.595,,,,17.6079
17805342,meas,30,0.5,64,-1.06,-0.665,1.6,,,,17.6079
17810188,meas,30,0.5,64,-1.055,-0.645,1.565,,,,17.6079
17815391,meas,30,0.5,64,-1.04,-0.685,1.61,,,,17.6079
17820014,meas,30,0.5,64,-1.015,-0.69,1.56,,,,16.0737
17825092,meas,30,0.5,64,-1.025,-0.655,1.635,,,,16.0737
17830067,meas,30,0.5,64,-1.02,-0.655,1.665,,,,16.0737
17835279,meas,30,0.5,64,-1.03,-0.655,1.585,,,,16.0737
17840044,meas,30,0.5,64,-1.05,-0.635,1.625,,,,14.449
17845036,meas,30,0.5,64,-1.01,-0.635,1.605,,,,14.449
17850060,meas,30,0.5,64,-1.01,-0.66,1.64,,,,14.449
17855132,meas,30,0.5,64,-1.035,-0.65,1.605,,,,14.449
17860021,meas,30,0.5,64,-1.03,-0.66,1.58,,,,12.7716
17865001,meas,30,0.5,64,-1.04,-0.665,1.58,,,,12.7716
17870769,meas,30,0.5,64,-1.065,-0.67,1.525,,,,12.7716
17875013,meas,30,0.5,64,-1.02,-0.675,1.57,,,,12.7716
17880925,meas,30,0.5,64,-1.05,-0.63,1.61,,,,10.9626
17885049,meas,30,0.5,64,-1.06,-0.65,1.625,,,,10.9626
17890006,meas,30,0.5,64,-1.075,-0.655,1.605,,,,10.9626
17895290,meas,30,0.5,64,-1.06,-0.66,1.555,,,,10.9626
17900027,meas,30,0.5,64,-1.04,-0.655,1.605,,,,9.26809
17905027,meas,30,0.5,64,-1.025,-0.665,1.64,,,,9.26809
17910060,meas,30,0.5,64,-1.055,-0.68,1.555,,,,9.26809
17915018,meas,30,0.5,64,-1.025,-0.65,1.535,,,,9.26809
17920004,meas,30,0.5,64,-1.03,-0.71,1.56,,,,7.46033
17925035,meas,30,0.5,64,-1.045,-0.635,1.57,,,,7.46033
17930037,meas,30,0.5,64,-0.99,-0.59,1.71,,,,7.46033
17935023,meas,30,0.5,64,-0.9,-0.61,1.83,,,,7.46033
17940817,meas,30,0.5,64,-1.105,-0.515,1.78,,,,5.54578
17945472,meas,30,0.5,64,-1.265,-0.465,1.83,,,,5.54578
17950011,meas,30,0.5,64,-1.475,-0.61,1.64,,,,5.54578
17955034,meas,30,0.5,64,-1.605,-0.635,1.685,,,,5.54578
17960045,meas,30,0.5,64,-1.67,-0.665,1.69,,,,3.75579
17965049,meas,30,0.5,64,-1.585,-0.6,1.705,,,,3.75579
17970055,meas,30,0.5,64,-1.415,-0.525,1.735,,,,3.75579
17975336,meas,30,0.5,64,-1.26,-0.47,1.71,,,,3.75579
17980042,meas,30,0.5,64,-1.18,-0.455,1.815,,,,1.87976
17985022,meas,30,0.5,64,-1.14,-0.595,1.63,,,,1.87976
17990086,meas,30,0.5,64,-1.085,-0.625,1.755,,,,1.87976
17995023,meas,30,0.5,64,-1.135,-0.69,1.6,,,,1.87976
18000045,meas,30,0.5,64,-1.085,-0.635,1.72,,,,-0.00424115
18005057,meas,30,0.5,64,-1.045,-0.675,1.56,,,,-0.00424115
18010367,meas,30,0.5,64,-0.96,-0.63,1.675,,,,-0.00424115
18015050,meas,30,0.5,64,-0.945,-0.715,1.515,,,,-0.00424115
18020013,meas,30,0.5,64,-0.895,-0.625,1.745,,,,-1.88494
18025020,meas,30,0.5,64,-0.89,-0.665,1.595,,,,-1.88494
18030012,meas,30,0.5,64,-0.885,-0.63,1.71,,,,-1.88494
18035052,meas,30,0.5,64,-1.03,-0.63,1.595,,,,-1.88494
18040004,meas,30,0.5,64,-1.125,-0.64,1.585,,,,-3.76037
18045088,meas,30,0.5,64,-1.185,-0.625,1.61,,,,-3.76037
18050312,meas,30,0.5,64,-1.295,-0.63,1.595,,,,-3.76037
18055019,meas,30,0.5,64,-1.275,-0.595,1.65,,,,-3.76037
18060381,meas,30,0.5,64,-1.28,-0.62,1.5,,,,-5.65671
18065017,meas,30,0.5,64,-1.245,-0.58,1.61,,,,-5.65671
18070752,meas,30,0.5,64,-1.145,-0.6,1.62,,,,-5.65671
18075758,meas,30,0.5,64,-1.035,-0.67,1.555,,,,-5.65671
18080028,meas,30,0.5,64,-0.92,-0.65,1.745,,,,-7.46325
18085050,meas,30,0.5,64,-0.87,-0.65,1.725,,,,-7.46325
18090017,meas,30,0.5,64,-0.845,-0.67,1.71,,,,-7.46325
18095326,meas,30,0.5,64,-0.915,-0.645,1.69,,,,-7.46325
18100056,meas,30,0.5,64,-1.075,-0.635,1.675,,,,-9.27553
18105057,meas,30,0.5,64,-1.115,-0.635,1.65,,,,-9.27553
18110014,meas,30,0.5,64,-1.22,-0.65,1.59,,,,-9.27553
18115040,meas,30,0.5,64,-1.19,-0.63,1.695,,,,-9.27553
18120037,meas,30,0.5,64,-1.235,-0.605,1.68,,,,-11.047
18125121,meas,30,0.5,64,-1.25,-0.6,1.64,,,,-11.047
18130105,meas,30,0.5,64,-1.215,-0.625,1.585,,,,-11.047
18135020,meas,30,0.5,64,-1.18,-0.61,1.685,,,,-11.047
18140358,meas,30,0.5,64,-1.15,-0.625,1.74,,,,-12.8039
18145472,meas,30,0.5,64,-1.09,-0.665,1.555,,,,-12.8039
18150036,meas,30,0.5,64,-1.09,-0.645,1.67,,,,-12.8039
18155008,meas,30,0.5,64,-1.09,-0.655,1.59,,,,-12.8039
18160058,meas,30,0.5,64,-1,-0.635,1.655,,,,-14.4574
18166153,meas,30,0.5,64,-0.965,-0.655,1.56,,,,-14.4574
18170126,meas,30,0.5,64,-0.94,-0.645,1.665,,,,-14.4574
18175024,meas,30,0.5,64,-0.955,-0.67,1.575,,,,-14.4574
18183603,meas,30,0.5,64,-0.955,-0.69,1.605,,,,-16.3605
18185589,meas,30,0.5,64,-0.97,-0.66,1.605,,,,-16.3605
18190003,meas,30,0.5,64,-1.01,-0.675,1.555,,,,-16.3605
18195040,meas,30,0.5,64,-1.055,-0.655,1.58,,,,-16.3605
18200071,meas,30,0.5,64,-1.115,-0.615,1.61,,,,-17.639
18206272,meas,30,0.5,64,-1.135,-0.615,1.605,,,,-17.639
18211028,meas,30,0.5,64,-1.17,-0.63,1.61,,,,-17.639
18215994,meas,30,0.5,64,-1.07,-0.7,1.58,,,,-17.639
18220681,meas,30,0.5,64,-1.095,-0.63,1.625,,,,-19.1721
18225695,meas,30,0.5,64,-1.015,-0.645,1.79,,,,-19.1721
18230008,meas,30,0.5,64,-1.005,-0.64,1.685,,,,-19.1721
18235047,meas,30,0.5,64,-1.01,-0.595,1.835,,,,-19.1721
18240006,meas,30,0.5,64,-1.08,-0.62,1.77,,,,-20.5368
18245075,meas,30,0.5,64,-1.18,-0.63,1.71,,,,-20.5368
18250119,meas,30,0.5,64,-1.24,-0.66,1.625,,,,-20.5368
18255156,meas,30,0.5,64,-1.245,-0.665,1.595,,,,-20.5368
18260049,meas,30,0.5,64,-1.185,-0.63,1.585,,,,-21.8722
18265358,meas,30,0.5,64,-1.13,-0.6,1.58,,,,-21.8722
18270166,meas,30,0.5,64,-1.05,-0.6,1.615,,,,-21.8722
18275045,meas,30,0.5,64,-0.945,-0.6,1.63,,,,-21.8722
18280156,meas,30,0.5,64,-0.91,-0.64,1.645,,,,-23.1248
18285320,meas,30,0.5,64,-0.86,-0.705,1.615,,,,-23.1248
18290022,meas,30,0.5,64,-0.895,-0.68,1.63,,,,-23.1248
18295032,meas,30,0.5,64,-0.92,-0.675,1.615,,,,-23.1248
18300004,meas,30,0.5,64,-1.02,-0.63,1.615,,,,-24.2707
18305038,meas,30,0.5,64,-1.095,-0.625,1.59,,,,-24.2707
18310007,meas,30,0.5,64,-1.135,-0.625,1.6,,,,-24.2707
18315044,meas,30,0.5,64,-1.14,-0.65,1.6,,,,-24.2707
18320009,meas,30,0.5,64,-1.145,-0.64,1.645,,,,-25.3303
18325041,meas,30,0.5,64,-1.145,-0.665,1.6,,,,-25.3303
18330011,meas,30,0.5,64,-1.09,-0.68,1.585,,,,-25.3303
18335002,meas,30,0.5,64,-1.06,-0.65,1.63,,,,-25.3303
18340006,meas,30,0.5,64,-1.005,-0.645,1.62,,,,-26.2895
18345012,meas,30,0.5,64,-0.985,-0.645,1.64,,,,-26.2895
18350001,meas,30,0.5,64,-0.99,-0.63,1.64,,,,-26.2895
18355040,meas,30,0.5,64,-1.01,-0.63,1.595,,,,-26.2895
18360041,meas,30,0.5,64,-1.03,-0.64,1.59,,,,-27.1465
18365027,meas,30,0.5,64,-1.05,-0.66,1.58,,,,-27.1465
18370013,meas,30,0.5,64,-1.04,-0.665,1.575,,,,-27.1465
18375026,meas,30,0.5,64,-1.075,-0.665,1.6,,,,-27.1465
18380027,meas,30,0.5,64,-1.07,-0.625,1.685,,,,-27.8942
18385079,meas,30,0.5,64,-1.07,-0.62,1.695,,,,-27.8942
18390027,meas,30,0.5,64,-1.04,-0.665,1.58,,,,-27.8942
18395112,meas,30,0.5,64,-1.035,-0.67,1.62,,,,-27.8942
18400079,meas,30,0.5,64,-0.995,-0.69,1.565,,,,-28.534
18405013,meas,30,0.5,64,-0.985,-0.64,1.635,,,,-28.534
18410042,meas,30,0.5,64,-1.02,-0.62,1.6,,,,-28.534
18415185,meas,30,0.5,64,-0.985,-0.68,1.59,,,,-28.534
18420170,meas,30,0.5,64,-1.025,-0.61,1.625,,,,-29.0615
18425024,meas,30,0.5,64,-1.03,-0.645,1.625,,,,-29.0615
18430245,meas,30,0.5,64,-1.06,-0.635,1.645,,,,-29.0615
18435023,meas,30,0.5,64,-1.06,-0.625,1.68,,,,-29.0615
18440051,meas,30,0.5,64,-1.105,-0.635,1.66,,,,-29.4695
18445063,meas,30,0.5,64,-1.08,-0.61,1.66,,,,-29.4695
18450061,meas,30,0.5,64,-1.105,-0.605,1.65,,,,-29.4695
18455029,meas,30,0.5,64,-1.07,-0.59,1.715,,,,-29.4695
18460216,meas,30,0.5,64,-1.065,-0.635,1.75,,,,-29.766
18465017,meas,30,0.5,64,-1.07,-0.695,1.685,,,,-29.766
18470054,meas,30,0.5,64,-1.06,-0.7,1.705,,,,-29.766
18475072,meas,30,0.5,64,-1.055,-0.715,1.61,,,,-29.766
18480164,meas,30,0.5,64,-1.095,-0.645,1.625,,,,-29.9418
18485066,meas,30,0.5,64,-1.095,-0.645,1.56,,,,-29.9418
18490091,meas,30,0.5,64,-1.07,-0.605,1.595,,,,-29.9418
18495039,meas,30,0.5,64,-1.045,-0.62,1.565,,,,-29.9418
18500026,meas,30,0.5,64,-1.025,-0.58,1.615,,,,-30
18505019,meas,30,0.5,64,-0.985,-0.645,1.59,,,,-30
18510005,meas,30,0.5,64,-1.01,-0.68,1.62,,,,-30
18515855,meas,30,0.5,64,-0.99,-0.655,1.64,,,,-30
18520056,meas,30,0.5,64,-0.99,-0.695,1.63,,,,-29.9405
18525776,meas,30,0.5,64,-1.02,-0.675,1.645,,,,-29.9405
18530066,meas,30,0.5,64,-1.025,-0.69,1.6,,,,-29.9405
18535089,meas,30,0.5,64,-1.04,-0.665,1.6,,,,-29.9405
18540083,meas,30,0.5,64,-1.055,-0.63,1.585,,,,-29.7625
18545027,meas,30,0.5,64,-1.09,-0.64,1.595,,,,-29.7625
18550017,meas,30,0.5,64,-1.075,-0.62,1.58,,,,-29.7625
18555073,meas,30,0.5,64,-1.095,-0.62,1.58,,,,-29.7625
18560278,meas,30,0.5,64,-1.08,-0.645,1.595,,,,-29.4637
18565077,meas,30,0.5,64,-1.085,-0.66,1.585,,,,-29.4637
18570049,meas,30,0.5,64,-1.085,-0.66,1.605,,,,-29.4637
18575025,meas,30,0.5,64,-1.03,-0.645,1.62,,,,-29.4637
18580027,meas,30,0.5,64,-1.03,-0.67,1.595,,,,-29.0569
18585061,meas,30,0.5,64,-1.005,-0.645,1.61,,,,-29.0569
18590038,meas,30,0.5,64,-1,-0.64,1.595,,,,-29.0569
18595028,meas,30,0.5,64,-0.99,-0.665,1.6,,,,-29.0569
18600033,meas,30,0.5,64,-1.01,-0.645,1.59,,,,-28.5307
18605001,meas,30,0.5,64,-1.03,-0.645,1.59,,,,-28.5307
18610003,meas,30,0.5,64,-1.025,-0.645,1.595,,,,-28.5307
18615010,meas,30,0.5,64,-1.045,-0.655,1.57,,,,-28.5307
18620009,meas,30,0.5,64,-1.065,-0.65,1.58,,,,-27.893
18625021,meas,30,0.5,64,-1.07,-0.645,1.59,,,,-27.893
18630704,meas,30,0.5,64,-1.075,-0.65,1.57,,,,-27.893
18635048,meas,30,0.5,64,-1.085,-0.655,1.6,,,,-27.893
18640033,meas,30,0.5,64,-1.07,-0.66,1.58,,,,-27.1435
18645066,meas,30,0.5,64,-1.07,-0.64,1.625,,,,-27.1435
18651061,meas,30,0.5,64,-1.045,-0.645,1.6,,,,-27.1435
18655889,meas,30,0.5,64,-1.055,-0.645,1.58,,,,-27.1435
18660424,meas,30,0.5,64,-1.025,-0.65,1.61,,,,-26.2699
18665026,meas,30,0.5,64,-1.005,-0.67,1.575,,,,-26.2699
18670974,meas,30,0.5,64,-1.005,-0.64,1.635,,,,-26.2699
18675015,meas,30,0.5,64,-1.01,-0.675,1.59,,,,-26.2699
18680032,meas,30,0.5,64,-1.02,-0.64,1.625,,,,-25.3282
18685010,meas,30,0.5,64,-1.04,-0.64,1.66,,,,-25.3282
18690069,meas,30,0.5,64,-1.035,-0.66,1.575,,,,-25.3282
18695089,meas,30,0.5,64,-1.05,-0.66,1.59,,,,-25.3282
18700020,meas,30,0.5,64,-1.065,-0.645,1.565,,,,-24.2694
18705957,meas,30,0.5,64,-1.09,-0.625,1.57,,,,-24.2694
18710078,meas,30,0.5,64,-1.1,-0.63,1.615,,,,-24.2694
18715000,meas,30,0.5,64,-1.075,-0.64,1.62,,,,-24.2694
18720029,meas,30,0.5,64,-1.05,-0.65,1.595,,,,-23.1137
18725081,meas,30,0.5,64,-1.035,-0.65,1.58,,,,-23.1137
18730043,meas,30,0.5,64,-1.035,-0.635,1.62,,,,-23.1137
18735619,meas,30,0.5,64,-1.01,-0.655,1.595,,,,-23.1137
18740100,meas,30,0.5,64,-0.99,-0.66,1.6,,,,-21.8626
18745020,meas,30,0.5,64,-0.985,-0.655,1.59,,,,-21.8626
18750053,meas,30,0.5,64,-1.02,-0.66,1.625,,,,-21.8626
18755024,meas,30,0.5,64,-1.02,-0.665,1.57,,,,-21.8626
18760338,meas,30,0.5,64,-1.05,-0.655,1.56,,,,-20.5132
18765055,meas,30,0.5,64,-1.055,-0.635,1.575,,,,-20.5132
18770028,meas,30,0.5,64,-1.05,-0.635,1.615,,,,-20.5132
18775009,meas,30,0.5,64,-1.065,-0.625,1.59,,,,-20.5132
18780053,meas,30,0.5,64,-1.065,-0.67,1.545,,,,-19.1189
18785009,meas,30,0.5,64,-1.07,-0.66,1.57,,,,-19.1189
18790772,meas,30,0.5,64,-1.055,-0.655,1.58,,,,-19.1189
18795054,meas,30,0.5,64,-1.035,-0.65,1.635,,,,-19.1189
18800770,meas,30,0.5,64,-1.02,-0.67,1.585,,,,-17.5748
18805026,meas,30,0.5,64,-1.025,-0.675,1.605,,,,-17.5748
18810039,meas,30,0.5,64,-1.025,-0.635,1.64,,,,-17.5748
18815007,meas,30,0.5,64,-1.02,-0.655,1.605,,,,-17.5748
18820010,meas,30,0.5,64,-1.02,-0.67,1.545,,,,-16.074
18825026,meas,30,0.5,64,-1.05,-0.625,1.665,,,,-16.074
18830808,meas,30,0.5,64,-1.04,-0.625,1.66,,,,-16.074
18835005,meas,30,0.5,64,-1.04,-0.65,1.575,,,,-16.074
18840023,meas,30,0.5,64,-1.05,-0.665,1.52,,,,-14.4507
18845007,meas,30,0.5,64,-1.055,-0.645,1.655,,,,-14.4507
18850033,meas,30,0.5,64,-1.06,-0.62,1.68,,,,-14.4507
18855059,meas,30,0.5,64,-1.045,-0.63,1.67,,,,-14.4507
18860063,meas,30,0.5,64,-1.03,-0.655,1.59,,,,-12.768
18865622,meas,30,0.5,64,-1.055,-0.63,1.63,,,,-12.768
18870014,meas,30,0.5,64,-1.03,-0.63,1.66,,,,-12.768
18875381,meas,30,0.5,64,-1.005,-0.625,1.635,,,,-12.768
18880037,meas,30,0.5,64,-1.02,-0.675,1.57,,,,-11.0405
18885142,meas,30,0.5,64,-1.025,-0.68,1.59,,,,-11.0405
18890014,meas,30,0.5,64,-1.025,-0.645,1.635,,,,-11.0405
18895510,meas,30,0.5,64,-1.035,-0.67,1.565,,,,-11.0405
18900018,meas,30,0.5,64,-1.04,-0.65,1.61,,,,-9.2689
18905024,meas,30,0.5,64,-1.05,-0.655,1.595,,,,-9.2689
18910031,meas,30,0.5,64,-1.06,-0.66,1.545,,,,-9.2689
18915003,meas,30,0.5,64,-1.07,-0.64,1.605,,,,-9.2689
18920052,meas,30,0.5,64,-1.05,-0.64,1.545,,,,-7.45595
18925061,meas,30,0.5,64,-1.065,-0.65,1.62,,,,-7.45595
18930084,meas,30,0.5,64,-1.045,-0.675,1.555,,,,-7.45595
18936260,meas,30,0.5,64,-1.035,-0.655,1.53,,,,-7.45595
18940102,meas,30,0.5,64,-1.075,-0.65,1.59,,,,-5.612
18946262,meas,30,0.5,64,-1.05,-0.61,1.66,,,,-5.612
18950008,meas,30,0.5,64,-1.035,-0.655,1.56,,,,-5.612
18956110,meas,30,0.5,64,-1.015,-0.665,1.585,,,,-5.612
18960917,meas,30,0.5,64,-1.035,-0.63,1.575,,,,-3.67424
18965272,meas,30,0.5,64,-1.02,-0.665,1.655,,,,-3.67424
18970006,meas,30,0.5,64,-1.045,-0.7,1.525,,,,-3.67424
18975084,meas,30,0.5,64,-1.035,-0.63,1.685,,,,-3.67424
18980090,meas,30,0.5,64,-1.055,-0.635,1.575,,,,-1.87525
18985053,meas,30,0.5,64,-1.05,-0.645,1.63,,,,-1.87525
18990362,meas,30,0.5,64,-1.065,-0.625,1.58,,,,-1.87525
18995074,meas,30,0.5,64,-1.05,-0.645,1.53,,,,-1.87525
19000869,meas,30,0.5,64,-1.045,-0.645,1.63,,,,0.0819012
19005055,meas,30,0.5,64,-1.035,-0.65,1.545,,,,0.0819012
19010058,meas,30,0.5,64,-1.03,-0.655,1.62,,,,0.0819012
19015017,meas,30,0.5,64,-1.05,-0.64,1.535,,,,0.0819012
19020039,meas,30,0.5,64,-1.03,-0.715,1.63,,,,1.88738
19025056,meas,30,0.5,64,-0.995,-0.665,1.54,,,,1.88738
19030075,meas,30,0.5,64,-1.075,-0.675,1.53,,,,1.88738
19035032,meas,30,0.5,64,-1.07,-0.62,1.61,,,,1.88738
19040085,meas,30,0.5,64,-1.06,-0.69,1.52,,,,3.76794
19045512,meas,30,0.5,64,-1.055,-0.645,1.595,,,,3.76794
19050147,meas,30,0.5,64,-1.045,-0.675,1.535,,,,3.76794
19055081,meas,30,0.5,64,-1.08,-0.625,1.565,,,,3.76794
19060054,meas,30,0.5,64,-1.06,-0.64,1.535,,,,5.62644
19065007,meas,30,0.5,64,-1.015,-0.655,1.57,,,,5.62644
19070735,meas,30,0.5,64,-0.945,-0.675,1.625,,,,5.62644
19075015,meas,30,0.5,64,-1.07,-0.645,1.57,,,,5.62644
19080805,meas,30,0.5,64,-1.07,-0.675,1.595,,,,7.53416
19085755,meas,30,0.5,64,-1.055,-0.69,1.525,,,,7.53416
19090010,meas,30,0.5,64,-1.165,-0.73,1.275,,,,7.53416
19095026,meas,30,0.5,64,-1.22,-0.83,0.995,,,,7.53416
19100024,meas,30,0.5,64,-1.18,-0.73,1.14,,,,9.27266
19105047,meas,30,0.5,64,-1.09,-0.69,1.16,,,,9.27266
19110030,meas,30,0.5,64,-0.9,-0.54,1.465,,,,9.27266
19115020,meas,30,0.5,64,-0.815,-0.475,1.525,,,,9.27266
19120046,meas,30,0.5,64,-0.8,-0.505,1.62,,,,11.0478
19125010,meas,30,0.5,64,-0.87,-0.64,1.565,,,,11.0478
19130009,meas,30,0.5,64,-0.905,-0.705,1.62,,,,11.0478
19135020,meas,30,0.5,64,-1,-0.8,1.645,,,,11.0478
19140102,meas,30,0.5,64,-1.09,-0.835,1.505,,,,12.7821
19145020,meas,30,0.5,64,-1.185,-0.77,1.54,,,,12.7821
19150019,meas,30,0.5,64,-1.215,-0.72,1.52,,,,12.7821
19155030,meas,30,0.5,64,-1.3,-0.7,1.335,,,,12.7821
19160065,meas,30,0.5,64,-1.25,-0.625,1.285,,,,14.458
19165032,meas,30,0.5,64,-1.195,-0.62,1.335,,,,14.458
19170004,meas,30,0.5,64,-1.01,-0.605,1.45,,,,14.458
19175040,meas,30,0.5,64,-0.87,-0.57,1.6,,,,14.458
19180041,meas,30,0.5,64,-0.77,-0.59,1.595,,,,16.0781
19185014,meas,30,0.5,64,-0.765,-0.59,1.565,,,,16.0781
19190029,meas,30,0.5,64,-0.79,-0.68,1.635,,,,16.0781
19195933,meas,30,0.5,64,-0.94,-0.73,1.58,,,,16.0781
19200127,meas,30,0.5,64,-1.045,-0.74,1.505,,,,17.6432
19205011,meas,30,0.5,64,-1.095,-0.77,1.54,,,,17.6432
19210000,meas,30,0.5,64,-1.15,-0.775,1.46,,,,17.6432
19215030,meas,30,0.5,64,-1.155,-0.71,1.595,,,,17.6432
19220045,meas,30,0.5,64,-1.125,-0.625,1.585,,,,19.126
19225012,meas,30,0.5,64,-1.12,-0.565,1.61,,,,19.126
19230040,meas,30,0.5,64,-1.025,-0.57,1.665,,,,19.126
19235695,meas,30,0.5,64,-1.015,-0.595,1.64,,,,19.126
19240027,meas,30,0.5,64,-1,-0.62,1.545,,,,20.5383
19245012,meas,30,0.5,64,-0.97,-0.62,1.635,,,,20.5383
19250003,meas,30,0.5,64,-0.97,-0.67,1.66,,,,20.5383
19256081,meas,30,0.5,64,-1.005,-0.71,1.59,,,,20.5383
19260226,meas,30,0.5,64,-1.025,-0.675,1.605,,,,21.8836
19265018,meas,30,0.5,64,-1.075,-0.72,1.5,,,,21.8836
19270735,meas,30,0.5,64,-1.035,-0.7,1.675,,,,21.8836
19275010,meas,30,0.5,64,-1.06,-0.66,1.59,,,,21.8836
19280053,meas,30,0.5,64,-1.07,-0.665,1.525,,,,23.1186
19285034,meas,30,0.5,64,-1.1,-0.6,1.53,,,,23.1186
19290013,meas,30,0.5,64,-1.075,-0.615,1.56,,,,23.1186
19295049,meas,30,0.5,64,-1.035,-0.615,1.6,,,,23.1186
19300914,meas,30,0.5,64,-1.04,-0.65,1.545,,,,24.321
19305007,meas,30,0.5,64,-1.04,-0.665,1.485,,,,24.321
19311534,meas,30,0.5,64,-1.03,-0.68,1.63,,,,24.321
19315491,meas,30,0.5,64,-1.03,-0.685,1.575,,,,24.321
19320065,meas,30,0.5,64,-1.02,-0.705,1.585,,,,25.3331
19331978,meas,30,0.5,64,-1.1,-0.7,1.48,,,,25.3331
19332681,meas,30,0.5,64,-1.1,-0.705,1.46,,,,25.3331
19335606,meas,30,0.5,64,-1.07,-0.655,1.51,,,,25.3331
19340053,meas,30,0.5,64,-1.02,-0.64,1.57,,,,26.2916
19345032,meas,30,0.5,64,-0.975,-0.615,1.58,,,,26.2916
19350007,meas,30,0.5,64,-0.965,-0.615,1.63,,,,26.2916
19355005,meas,30,0.5,64,-0.96,-0.675,1.59,,,,26.2916
19360021,meas,30,0.5,64,-0.97,-0.655,1.62,,,,27.1457
19365024,meas,30,0.5,64,-0.99,-0.675,1.56,,,,27.1457
19370036,meas,30,0.5,64,-0.995,-0.68,1.615,,,,27.1457
19375052,meas,30,0.5,64,-1.06,-0.67,1.605,,,,27.1457
19380931,meas,30,0.5,64,-1.09,-0.67,1.595,,,,27.9255
19385009,meas,30,0.5,64,-1.1,-0.625,1.63,,,,27.9255
19390071,meas,30,0.5,64,-1.105,-0.64,1.615,,,,27.9255
19395887,meas,30,0.5,64,-1.105,-0.615,1.59,,,,27.9255
19400006,meas,30,0.5,64,-1.075,-0.645,1.605,,,,28.5319
19405068,meas,30,0.5,64,-1.08,-0.63,1.62,,,,28.5319
19410207,meas,30,0.5,64,-1.045,-0.655,1.6,,,,28.5319
19415050,meas,30,0.5,64,-1,-0.675,1.605,,,,28.5319
19420092,meas,30,0.5,64,-0.96,-0.695,1.565,,,,29.0596
19425004,meas,30,0.5,64,-0.99,-0.69,1.61,,,,29.0596
19430815,meas,30,0.5,64,-0.97,-0.67,1.62,,,,29.0596
19435052,meas,30,0.5,64,-0.985,-0.66,1.605,,,,29.0596
19440822,meas,30,0.5,64,-0.99,-0.67,1.59,,,,29.483
19445003,meas,30,0.5,64,-1.05,-0.63,1.59,,,,29.483
19450800,meas,30,0.5,64,-1.105,-0.62,1.59,,,,29.483
19455007,meas,30,0.5,64,-1.065,-0.655,1.6,,,,29.483
19460033,meas,30,0.5,64,-1.13,-0.625,1.585,,,,29.7638
19465032,meas,30,0.5,64,-1.075,-0.685,1.58,,,,29.7638
19470011,meas,30,0.5,64,-1.08,-0.635,1.585,,,,29.7638
19475859,meas,30,0.5,64,-1.075,-0.67,1.645,,,,29.7638
19480175,meas,30,0.5,64,-1.09,-0.67,1.55,,,,29.9418
19485041,meas,30,0.5,64,-1.06,-0.63,1.57,,,,29.9418
19490698,meas,30,0.5,64,-1.02,-0.675,1.605,,,,29.9418
19495063,meas,30,0.5,64,-1.01,-0.655,1.575,,,,29.9418
19500436,meas,30,0.5,64,-0.955,-0.66,1.64,,,,30
19505155,meas,30,0.5,64,-0.97,-0.655,1.625,,,,30
19510217,meas,30,0.5,64,-0.995,-0.655,1.6,,,,30
19515051,meas,30,0.5,64,-1.03,-0.66,1.605,,,,30
19520022,meas,30,0.5,64,-1.06,-0.635,1.6,,,,29.9407
19525023,meas,30,0.5,64,-1.055,-0.665,1.625,,,,29.9407
