t_us,state,A_deg,f_hz,status,Fx,Fy,Fz,Mx,My,Mz,target_angle
12025299,meas,40,0.5,64,-1.105,-0.67,1.655,0.02625,-0.00015,0.01845,-2.59627
12030060,meas,40,0.5,64,-1.1,-0.66,1.83,0.0295,-0.0039,0.0174,-2.59627
12035029,meas,40,0.5,64,-1.21,-0.685,1.685,0.0301,-0.00835,0.01415,-2.59627
12040014,meas,40,0.5,64,-1.195,-0.675,1.76,0.0281,-0.0099,0.0192,-5.01507
12045032,meas,40,0.5,64,-1.2,-0.65,1.675,0.0239,-0.00755,0.01425,-5.01507
12050003,meas,40,0.5,64,-1.15,-0.61,1.74,0.02035,-0.00105,0.01605,-5.01507
12055009,meas,40,0.5,64,-1.07,-0.63,1.745,0.01845,0.00725,0.0167,-5.01507
12060057,meas,40,0.5,64,-1.005,-0.64,1.735,0.01825,0.01475,0.0143,-7.50229
12065026,meas,40,0.5,64,-0.99,-0.635,1.83,0.01915,0.0199,0.01455,-7.50229
12070018,meas,40,0.5,64,-0.995,-0.675,1.735,0.0203,0.022,0.01155,-7.50229
12075031,meas,40,0.5,64,-0.995,-0.65,1.75,0.02245,0.0227,0.0114,-7.50229
12080086,meas,40,0.5,64,-1,-0.68,1.805,0.02455,0.02195,0.0105,-9.95806
12085014,meas,40,0.5,64,-1.04,-0.68,1.715,0.02595,0.02,0.01105,-9.95806
12090078,meas,40,0.5,64,-1.01,-0.685,1.77,0.0249,0.01685,0.01435,-9.95806
12095017,meas,40,0.5,64,-1.08,-0.66,1.68,0.02225,0.0126,0.0113,-9.95806
12100023,meas,40,0.5,64,-1.045,-0.62,1.73,0.02025,0.00945,0.01545,-12.3634
12105024,meas,40,0.5,64,-1.1,-0.635,1.725,0.019,0.00655,0.0139,-12.3634
12110021,meas,40,0.5,64,-1.105,-0.64,1.75,0.0198,0.00415,0.0162,-12.3634
12115061,meas,40,0.5,64,-1.11,-0.645,1.8,0.02155,0.0005,0.0175,-12.3634
12120080,meas,40,0.5,64,-1.075,-0.595,1.865,0.0241,-0.00445,0.0191,-14.7343
12125333,meas,40,0.5,64,-1.115,-0.565,1.945,0.027,-0.0117,0.01815,-14.7343
12130141,meas,40,0.5,64,-1.15,-0.625,1.97,0.03235,-0.0211,0.02315,-14.7343
12135007,meas,40,0.5,64,-1.195,-0.57,1.995,0.036,-0.0316,0.02425,-14.7343
12140027,meas,40,0.5,64,-1.315,-0.65,1.87,0.0384,-0.0414,0.02015,-17.0342
12145037,meas,40,0.5,64,-1.35,-0.625,1.97,0.03915,-0.0462,0.0254,-17.0342
12150023,meas,40,0.5,64,-1.39,-0.64,1.78,0.03685,-0.0465,0.0243,-17.0342
12155512,meas,40,0.5,64,-1.31,-0.6,1.85,0.0314,-0.0419,0.02435,-17.0342
12160170,meas,40,0.5,64,-1.28,-0.585,1.865,0.02565,-0.03265,0.0192,-19.2889
12165203,meas,40,0.5,64,-1.2,-0.6,1.765,0.02265,-0.01855,0.0178,-19.2889
12171287,meas,40,0.5,64,-1.09,-0.655,1.74,0.0222,-0.0008,0.0202,-19.2889
12175775,meas,40,0.5,64,-0.975,-0.56,1.93,0.0223,0.00975,0.01625,-19.2889
12180070,meas,40,0.5,64,-0.945,-0.6,1.975,0.02375,0.0146,0.01505,-21.4405
12185244,meas,40,0.5,64,-0.945,-0.635,1.92,0.02615,0.0145,0.017,-21.4405
12190003,meas,40,0.5,64,-1.055,-0.705,1.685,0.0293,0.0093,0.01335,-21.4405
12195005,meas,40,0.5,64,-1.115,-0.72,1.735,0.0315,0.00365,0.0142,-21.4405
12200002,meas,40,0.5,64,-1.14,-0.71,1.79,0.0308,0.00025,0.0147,-23.5116
12205001,meas,40,0.5,64,-1.155,-0.685,1.755,0.02715,-0.00025,0.01395,-23.5116
12210859,meas,40,0.5,64,-1.12,-0.685,1.655,0.022,0.00345,0.01625,-23.5116
12215048,meas,40,0.5,64,-1.11,-0.62,1.75,0.01845,0.0076,0.0126,-23.5116
12220842,meas,40,0.5,64,-1.045,-0.675,1.59,0.0163,0.01675,0.0146,-25.5784
12232014,meas,40,0.5,64,-0.96,-0.615,1.67,0.01465,0.02725,0.01045,-25.5784
12232726,meas,40,0.5,64,-0.97,-0.61,1.755,0.0151,0.02745,0.01015,-25.5784
12235199,meas,40,0.5,64,-0.965,-0.665,1.675,0.0164,0.0281,0.0127,-25.5784
12240932,meas,40,0.5,64,-0.97,-0.665,1.745,0.0188,0.02625,0.00955,-27.4671
12245023,meas,40,0.5,64,-1.005,-0.685,1.725,0.02165,0.02415,0.0132,-27.4671
12251036,meas,40,0.5,64,-1.03,-0.7,1.73,0.02375,0.01905,0.01115,-27.4671
12255030,meas,40,0.5,64,-1.045,-0.695,1.71,0.02495,0.0151,0.0138,-27.4671
12260413,meas,40,0.5,64,-1.08,-0.67,1.735,0.0248,0.01025,0.01215,-29.1942
12265031,meas,40,0.5,64,-1.125,-0.685,1.69,0.025,0.0066,0.0153,-29.1942
12270179,meas,40,0.5,64,-1.105,-0.645,1.745,0.02345,0.0049,0.01535,-29.1942
12275047,meas,40,0.5,64,-1.1,-0.645,1.705,0.0215,0.0059,0.01395,-29.1942
12280210,meas,40,0.5,64,-1.08,-0.59,1.75,0.0194,0.00925,0.01325,-30.8373
12285058,meas,40,0.5,64,-1.04,-0.635,1.675,0.0188,0.0144,0.01345,-30.8373
12290018,meas,40,0.5,64,-1.03,-0.61,1.78,0.01805,0.0185,0.01105,-30.8373
12295012,meas,40,0.5,64,-1.005,-0.665,1.7,0.0191,0.02235,0.01245,-30.8373
12300185,meas,40,0.5,64,-0.965,-0.665,1.72,0.0208,0.0246,0.01165,-32.3743
12305051,meas,40,0.5,64,-0.97,-0.63,1.825,0.0227,0.02435,0.01285,-32.3743
12310024,meas,40,0.5,64,-0.955,-0.68,1.79,0.0247,0.0203,0.0181,-32.3743
12315550,meas,40,0.5,64,-1,-0.63,1.865,0.0244,0.01175,0.0172,-32.3743
12320010,meas,40,0.5,64,-1.08,-0.625,1.795,0.0227,0.00065,0.01605,-33.7738
12325684,meas,40,0.5,64,-1.145,-0.575,1.85,0.0228,-0.0102,0.00755,-33.7738
12330159,meas,40,0.5,64,-1.19,-0.635,1.765,0.031,-0.0164,0.0101,-33.7738
12335048,meas,40,0.5,64,-1.2,-0.705,1.895,0.0433,-0.0181,0.0211,-33.7738
12340002,meas,40,0.5,64,-1.17,-0.745,1.92,0.0469,-0.0175,0.02075,-35.0524
12345098,meas,40,0.5,64,-1.195,-0.74,1.85,0.0408,-0.0141,0.0211,-35.0524
12350007,meas,40,0.5,64,-1.16,-0.61,1.835,0.02715,-0.0087,0.01555,-35.0524
12355007,meas,40,0.5,64,-1.155,-0.585,1.72,0.0161,-0.0001,0.01215,-35.0524
12360048,meas,40,0.5,64,-1.105,-0.62,1.705,0.0116,0.011,0.01185,-36.1956
12365034,meas,40,0.5,64,-1.02,-0.615,1.69,0.01245,0.02195,0.01185,-36.1956
12370012,meas,40,0.5,64,-0.945,-0.66,1.72,0.01645,0.0307,0.0104,-36.1956
12375509,meas,40,0.5,64,-0.905,-0.695,1.725,0.0214,0.03535,0.01035,-36.1956
12380010,meas,40,0.5,64,-0.92,-0.7,1.77,0.02495,0.03585,0.00985,-37.1915
12385005,meas,40,0.5,64,-0.915,-0.715,1.77,0.02575,0.0333,0.01225,-37.1915
12390035,meas,40,0.5,64,-0.95,-0.685,1.75,0.02415,0.0265,0.0115,-37.1915
12395901,meas,40,0.5,64,-1.035,-0.66,1.725,0.02115,0.0164,0.01365,-37.1915
12400003,meas,40,0.5,64,-1.115,-0.645,1.715,0.0194,0.00865,0.015,-38.0424
12405025,meas,40,0.5,64,-1.14,-0.625,1.695,0.0185,0.0009,0.01485,-38.0424
12410027,meas,40,0.5,64,-1.165,-0.61,1.755,0.01935,-0.00295,0.0148,-38.0424
12415012,meas,40,0.5,64,-1.165,-0.64,1.72,0.0218,-0.00265,0.01505,-38.0424
12420046,meas,40,0.5,64,-1.135,-0.63,1.75,0.02365,0.001,0.0139,-38.7448
12425921,meas,40,0.5,64,-1.1,-0.675,1.715,0.02485,0.0081,0.0141,-38.7448
12430010,meas,40,0.5,64,-1.05,-0.685,1.725,0.024,0.013,0.01335,-38.7448
12436063,meas,40,0.5,64,-1.015,-0.65,1.725,0.022,0.019,0.01115,-38.7448
12440031,meas,40,0.5,64,-0.98,-0.665,1.735,0.02155,0.02255,0.0111,-39.2922
12445010,meas,40,0.5,64,-0.96,-0.655,1.75,0.0222,0.0244,0.0117,-39.2922
12450084,meas,40,0.5,64,-0.96,-0.67,1.755,0.02345,0.0233,0.0117,-39.2922
12455032,meas,40,0.5,64,-0.985,-0.685,1.765,0.0244,0.01975,0.01215,-39.2922
12460004,meas,40,0.5,64,-1.035,-0.68,1.745,0.0248,0.01475,0.01305,-39.6847
12465043,meas,40,0.5,64,-1.075,-0.66,1.745,0.02445,0.0097,0.01325,-39.6847
12470024,meas,40,0.5,64,-1.11,-0.66,1.715,0.0238,0.00615,0.01355,-39.6847
12475050,meas,40,0.5,64,-1.12,-0.64,1.725,0.023,0.00465,0.01355,-39.6847
12480000,meas,40,0.5,64,-1.14,-0.645,1.725,0.02165,0.0055,0.01385,-39.9211
12485012,meas,40,0.5,64,-1.105,-0.625,1.725,0.02035,0.008,0.01365,-39.9211
12490083,meas,40,0.5,64,-1.1,-0.635,1.725,0.0194,0.0119,0.0132,-39.9211
12495003,meas,40,0.5,64,-1.05,-0.645,1.705,0.01935,0.01655,0.0126,-39.9211
12500290,meas,40,0.5,64,-1.03,-0.66,1.745,0.01995,0.0204,0.0117,-40
12505055,meas,40,0.5,64,-0.99,-0.665,1.68,0.0209,0.02305,0.0119,-40
12510002,meas,40,0.5,64,-0.98,-0.69,1.65,0.02175,0.0233,0.0124,-40
12515087,meas,40,0.5,64,-1.01,-0.68,1.705,0.02185,0.0212,0.01225,-40
12520001,meas,40,0.5,64,-1.04,-0.66,1.73,0.02155,0.0177,0.0117,-39.9211
12525003,meas,40,0.5,64,-1.04,-0.65,1.75,0.0212,0.0142,0.0123,-39.9211
12530001,meas,40,0.5,64,-1.09,-0.635,1.735,0.02075,0.0115,0.01285,-39.9211
12535022,meas,40,0.5,64,-1.085,-0.63,1.71,0.0208,0.0097,0.0134,-39.9211
12540023,meas,40,0.5,64,-1.09,-0.65,1.72,0.02055,0.009,0.0138,-39.6842
12545126,meas,40,0.5,64,-1.09,-0.65,1.71,0.0206,0.0098,0.0136,-39.6842
12550017,meas,40,0.5,64,-1.065,-0.655,1.72,0.0211,0.01185,0.01345,-39.6842
12555004,meas,40,0.5,64,-1.06,-0.67,1.72,0.0217,0.01475,0.01295,-39.6842
12560012,meas,40,0.5,64,-1.035,-0.67,1.7,0.0222,0.0179,0.01265,-39.2912
12565050,meas,40,0.5,64,-1.005,-0.68,1.695,0.02235,0.02,0.01225,-39.2912
12570023,meas,40,0.5,64,-1.03,-0.695,1.705,0.02195,0.0206,0.01205,-39.2912
12575807,meas,40,0.5,64,-1.02,-0.67,1.69,0.0212,0.01975,0.01215,-39.2912
12580041,meas,40,0.5,64,-1.025,-0.655,1.685,0.02045,0.0182,0.01245,-38.742
12585771,meas,40,0.5,64,-1.05,-0.635,1.7,0.0196,0.01555,0.01275,-38.742
12590334,meas,40,0.5,64,-1.075,-0.64,1.695,0.0195,0.01355,0.0129,-38.742
12595043,meas,40,0.5,64,-1.07,-0.655,1.695,0.01975,0.0114,0.01335,-38.742
12600001,meas,40,0.5,64,-1.085,-0.645,1.72,0.0205,0.00985,0.0133,-38.0422
12605006,meas,40,0.5,64,-1.095,-0.64,1.72,0.02165,0.00965,0.01345,-38.0422
12610886,meas,40,0.5,64,-1.08,-0.68,1.71,0.0229,0.0114,0.01385,-38.0422
12615385,meas,40,0.5,64,-1.075,-0.66,1.74,0.0233,0.0133,0.01275,-38.0422
12620043,meas,40,0.5,64,-1.025,-0.68,1.725,0.02295,0.01605,0.0134,-37.1891
12625017,meas,40,0.5,64,-1.035,-0.675,1.72,0.0216,0.01815,0.012,-37.1891
12630047,meas,40,0.5,64,-1.035,-0.645,1.725,0.02045,0.01965,0.01235,-37.1891
12635007,meas,40,0.5,64,-1,-0.65,1.695,0.01885,0.02015,0.01235,-37.1891
12640045,meas,40,0.5,64,-1.035,-0.635,1.735,0.01805,0.01935,0.00995,-36.1907
12645891,meas,40,0.5,64,-1.035,-0.675,1.675,0.0194,0.01815,0.0145,-36.1907
12650025,meas,40,0.5,64,-1.035,-0.645,1.69,0.0193,0.01565,0.0127,-36.1907
12655952,meas,40,0.5,64,-1.065,-0.645,1.68,0.0207,0.0123,0.01285,-36.1907
12660046,meas,40,0.5,64,-1.1,-0.685,1.69,0.0219,0.01045,0.0139,-35.0495
12665842,meas,40,0.5,64,-1.06,-0.66,1.695,0.0225,0.00895,0.01445,-35.0495
12670017,meas,40,0.5,64,-1.095,-0.675,1.73,0.02285,0.00875,0.01335,-35.0495
12675056,meas,40,0.5,64,-1.08,-0.67,1.725,0.02265,0.01065,0.0134,-35.0495
12680062,meas,40,0.5,64,-1.06,-0.665,1.7,0.022,0.0132,0.01355,-33.7689
12685064,meas,40,0.5,64,-1.05,-0.65,1.71,0.0203,0.01575,0.0139,-33.7689
12691321,meas,40,0.5,64,-1.05,-0.63,1.735,0.01905,0.01845,0.0107,-33.7689
12695068,meas,40,0.5,64,-1.02,-0.68,1.69,0.0194,0.0207,0.01275,-33.7689
12700052,meas,40,0.5,64,-1.015,-0.65,1.72,0.0197,0.0224,0.0123,-32.3568
12705028,meas,40,0.5,64,-1.005,-0.68,1.695,0.0201,0.0219,0.0115,-32.3568
12710039,meas,40,0.5,64,-1.03,-0.67,1.715,0.0205,0.0199,0.0123,-32.3568
12715042,meas,40,0.5,64,-1.04,-0.67,1.705,0.021,0.0168,0.01245,-32.3568
12720038,meas,40,0.5,64,-1.075,-0.66,1.65,0.02135,0.01355,0.01415,-30.8175
12725058,meas,40,0.5,64,-1.09,-0.65,1.72,0.0208,0.0101,0.01295,-30.8175
12730065,meas,40,0.5,64,-1.085,-0.61,1.79,0.02085,0.00805,0.0113,-30.8175
12735012,meas,40,0.5,64,-1.09,-0.675,1.685,0.02195,0.0085,0.0153,-30.8175
12740044,meas,40,0.5,64,-1.095,-0.675,1.675,0.0219,0.00945,0.01445,-29.155
12745051,meas,40,0.5,64,-1.095,-0.66,1.695,0.0212,0.01105,0.01355,-29.155
12750002,meas,40,0.5,64,-1.045,-0.66,1.695,0.02065,0.0139,0.0125,-29.155
12755020,meas,40,0.5,64,-1.025,-0.655,1.7,0.02095,0.0176,0.01295,-29.155
12760000,meas,40,0.5,64,-1.01,-0.68,1.69,0.02085,0.02065,0.01235,-27.3819
12765029,meas,40,0.5,64,-1,-0.655,1.7,0.02045,0.0223,0.0121,-27.3819
12770042,meas,40,0.5,64,-1,-0.67,1.71,0.01995,0.02205,0.01205,-27.3819
12775029,meas,40,0.5,64,-1.005,-0.675,1.675,0.02015,0.0208,0.0124,-27.3819
12780016,meas,40,0.5,64,-1.035,-0.67,1.655,0.02035,0.0186,0.0129,-25.4954
12785001,meas,40,0.5,64,-1.05,-0.645,1.735,0.01985,0.01505,0.01305,-25.4954
12790022,meas,40,0.5,64,-1.09,-0.635,1.77,0.01995,0.0118,0.01145,-25.4954
12795042,meas,40,0.5,64,-1.08,-0.64,1.76,0.0212,0.00985,0.012,-25.4954
12801596,meas,40,0.5,64,-1.12,-0.68,1.68,0.023,0.0091,0.01425,-23.3489
12805532,meas,40,0.5,64,-1.115,-0.68,1.69,0.02275,0.00925,0.01355,-23.3489
12810012,meas,40,0.5,64,-1.11,-0.65,1.71,0.022,0.01035,0.0139,-23.3489
12815002,meas,40,0.5,64,-1.085,-0.655,1.745,0.02105,0.01215,0.01255,-23.3489
12820036,meas,40,0.5,64,-1.04,-0.675,1.625,0.0206,0.0154,0.01405,-21.4293
12825038,meas,40,0.5,64,-1.055,-0.665,1.685,0.0195,0.0176,0.01275,-21.4293
12830013,meas,40,0.5,64,-1.03,-0.655,1.74,0.01895,0.0193,0.01195,-21.4293
12835818,meas,40,0.5,64,-0.995,-0.675,1.72,0.01965,0.02075,0.01195,-21.4293
12840067,meas,40,0.5,64,-1.015,-0.645,1.77,0.0206,0.02065,0.0113,-19.2628
12845014,meas,40,0.5,64,-1.015,-0.67,1.715,0.0214,0.02005,0.01185,-19.2628
12850013,meas,40,0.5,64,-1.03,-0.685,1.66,0.0218,0.0185,0.01235,-19.2628
12855003,meas,40,0.5,64,-1.05,-0.66,1.695,0.0225,0.01595,0.01315,-19.2628
12860014,meas,40,0.5,64,-1.085,-0.69,1.62,0.02195,0.0136,0.0139,-17.0296
12865010,meas,40,0.5,64,-1.065,-0.65,1.69,0.0207,0.01095,0.01435,-17.0296
12870024,meas,40,0.5,64,-1.095,-0.64,1.7,0.0201,0.00945,0.01395,-17.0296
12875014,meas,40,0.5,64,-1.07,-0.645,1.745,0.0195,0.00905,0.0133,-17.0296
12880018,meas,40,0.5,64,-1.065,-0.65,1.66,0.01975,0.01005,0.0141,-14.7229
12885031,meas,40,0.5,64,-1.05,-0.68,1.705,0.0203,0.01185,0.0138,-14.7229
12890015,meas,40,0.5,64,-1.095,-0.675,1.64,0.02045,0.0142,0.0131,-14.7229
12895009,meas,40,0.5,64,-1.045,-0.665,1.68,0.02065,0.0164,0.01395,-14.7229
12900011,meas,40,0.5,64,-1.03,-0.675,1.62,0.0201,0.0185,0.01425,-12.3594
12905042,meas,40,0.5,64,-1.035,-0.69,1.67,0.02,0.01895,0.0115,-12.3594
12910016,meas,40,0.5,64,-1.025,-0.67,1.71,0.02085,0.01955,0.0141,-12.3594
12915001,meas,40,0.5,64,-1.035,-0.695,1.685,0.0209,0.0188,0.01185,-12.3594
12920013,meas,40,0.5,64,-1.065,-0.7,1.66,0.0211,0.01725,0.01215,-9.94601
12926247,meas,40,0.5,64,-1.065,-0.66,1.64,0.02135,0.01515,0.0142,-9.94601
12930000,meas,40,0.5,64,-1.09,-0.625,1.72,0.02045,0.01365,0.01315,-9.94601
12935030,meas,40,0.5,64,-1.075,-0.68,1.63,0.0205,0.0123,0.01255,-9.94601
12940057,meas,40,0.5,64,-1.075,-0.65,1.64,0.02045,0.0115,0.0141,-7.48822
12945010,meas,40,0.5,64,-1.05,-0.645,1.795,0.02055,0.01125,0.0137,-7.48822
12950015,meas,40,0.5,64,-1.06,-0.685,1.65,0.02125,0.01265,0.01365,-7.48822
12955072,meas,40,0.5,64,-1.06,-0.7,1.625,0.0223,0.01455,0.0136,-7.48822
12960201,meas,40,0.5,64,-1.075,-0.67,1.7,0.0226,0.0162,0.0135,-4.98827
12965016,meas,40,0.5,64,-1.09,-0.595,1.895,0.02155,0.0172,0.01565,-4.98827
12972115,meas,40,0.5,64,-1.235,-0.91,1.11,0.024,0.0219,0.02235,-4.98827
12975018,meas,40,0.5,64,-1.33,-0.89,1.005,0.0212,0.0245,0.01955,-4.98827
12980012,meas,40,0.5,64,-1.195,-0.88,1.03,0.00825,0.0314,0.0456,-2.51012
12985026,meas,40,0.5,64,-1.23,-0.625,1.055,-0.02355,0.03435,0.0268,-2.51012
12990212,meas,40,0.5,64,-1.155,-0.325,1.13,-0.0533,0.0388,0.00595,-2.51012
12995024,meas,40,0.5,64,-0.95,-0.215,1.575,-0.05665,0.04375,0.0088,-2.51012
13000015,meas,40,0.5,64,-0.845,-0.35,1.74,-0.0315,0.04695,0.00865,0.00188496
13005002,meas,40,0.5,64,-0.875,-0.615,1.675,0.00975,0.0451,0.0031,0.00188496
13010024,meas,40,0.5,64,-0.85,-0.89,1.815,0.04985,0.03895,0.01125,0.00188496
13015001,meas,40,0.5,64,-0.96,-1.005,1.79,0.0723,0.03,0.0084,0.00188496
13020018,meas,40,0.5,64,-0.99,-1.05,1.74,0.0741,0.0202,0.01205,2.51388
13025105,meas,40,0.5,64,-1.09,-0.945,1.745,0.05925,0.0093,0.0148,2.51388
13030010,meas,40,0.5,64,-1.145,-0.69,1.715,0.03285,0.00035,0.01465,2.51388
13035233,meas,40,0.5,64,-1.17,-0.53,1.745,0.00625,-0.0044,0.01465,2.51388
13040325,meas,40,0.5,64,-1.195,-0.445,1.625,-0.00995,-0.0038,0.01375,5.05385
13045000,meas,40,0.5,64,-1.18,-0.42,1.66,-0.01255,0.0001,0.01315,5.05385
13050004,meas,40,0.5,64,-1.14,-0.485,1.675,-0.00245,0.0067,0.0133,5.05385
13057969,meas,40,0.5,64,-1.04,-0.645,1.75,0.02235,0.018,0.01165,5.05385
13060079,meas,40,0.5,64,-1.02,-0.7,1.72,0.02955,0.02195,0.0123,7.505
13065073,meas,40,0.5,64,-0.98,-0.845,1.63,0.03825,0.02815,0.01,7.505
13071310,meas,40,0.5,64,-1,-0.84,1.595,0.0383,0.03175,0.0073,7.505
13075019,meas,40,0.5,64,-1.065,-0.885,1.415,0.03395,0.0338,0.0142,7.505
13080074,meas,40,0.5,64,-1.035,-0.785,1.445,0.02195,0.0343,0.01285,9.9566
13085014,meas,40,0.5,64,-1.045,-0.75,1.305,0.0085,0.03525,0.01495,9.9566
13090064,meas,40,0.5,64,-1.055,-0.645,1.47,-0.0056,0.03655,0.02235,9.9566
13095020,meas,40,0.5,64,-1.09,-0.56,1.25,-0.0192,0.03935,0.01615,9.9566
13100052,meas,40,0.5,64,-1.075,-0.465,1.385,-0.02605,0.04185,0.00505,12.3669
13105033,meas,40,0.5,64,-1.02,-0.555,1.335,-0.01985,0.04595,0.00845,12.3669
13110024,meas,40,0.5,64,-0.99,-0.6,1.455,-0.0062,0.0489,0.011,12.3669
13115026,meas,40,0.5,64,-0.93,-0.695,1.535,0.0085,0.05025,0.01045,12.3669
13120003,meas,40,0.5,64,-0.93,-0.775,1.43,0.01865,0.04975,0.0093,14.7253
13125007,meas,40,0.5,64,-0.925,-0.78,1.51,0.0228,0.0463,0.0101,14.7253
13130045,meas,40,0.5,64,-0.925,-0.755,1.605,0.02345,0.0397,0.0108,14.7253
13135031,meas,40,0.5,64,-0.975,-0.705,1.71,0.023,0.03015,0.0099,14.7253
13140933,meas,40,0.5,64,-1.035,-0.695,1.685,0.0237,0.0179,0.0125,17.1372
13145935,meas,40,0.5,64,-1.115,-0.67,1.675,0.0241,0.0084,0.01205,17.1372
13150728,meas,40,0.5,64,-1.195,-0.695,1.63,0.0239,0.00255,0.0137,17.1372
13155191,meas,40,0.5,64,-1.14,-0.625,1.725,0.022,0.00075,0.01405,17.1372
13160712,meas,40,0.5,64,-1.175,-0.655,1.575,0.01855,0.0021,0.01285,19.3485
13165438,meas,40,0.5,64,-1.155,-0.625,1.67,0.0151,0.0054,0.01425,19.3485
13170001,meas,40,0.5,64,-1.105,-0.6,1.705,0.0124,0.01305,0.0129,19.3485
13175058,meas,40,0.5,64,-1.02,-0.625,1.635,0.0121,0.0229,0.0103,19.3485
13180040,meas,40,0.5,64,-0.935,-0.68,1.7,0.01525,0.0318,0.0123,21.4373
13185007,meas,40,0.5,64,-0.92,-0.7,1.655,0.0198,0.0377,0.0101,21.4373
13190045,meas,40,0.5,64,-0.915,-0.725,1.695,0.0249,0.0389,0.00875,21.4373
13195061,meas,40,0.5,64,-0.9,-0.77,1.7,0.02785,0.03645,0.01135,21.4373
13200015,meas,40,0.5,64,-0.945,-0.72,1.705,0.0275,0.0302,0.0103,23.5129
13205036,meas,40,0.5,64,-1.015,-0.67,1.675,0.0239,0.0225,0.01125,23.5129
13210065,meas,40,0.5,64,-1.04,-0.63,1.72,0.0191,0.01445,0.01375,23.5129
13215003,meas,40,0.5,64,-1.145,-0.595,1.64,0.01485,0.00735,0.01215,23.5129
13220004,meas,40,0.5,64,-1.155,-0.575,1.735,0.0124,0.00235,0.01475,25.4973
13225048,meas,40,0.5,64,-1.175,-0.585,1.67,0.0129,0.00085,0.01415,25.4973
13230048,meas,40,0.5,64,-1.135,-0.625,1.745,0.01655,0.00215,0.01375,25.4973
13235048,meas,40,0.5,64,-1.11,-0.655,1.745,0.022,0.0067,0.01425,25.4973
13240075,meas,40,0.5,64,-1.085,-0.695,1.635,0.02745,0.01305,0.0125,27.3888
13245982,meas,40,0.5,64,-1.055,-0.72,1.65,0.02995,0.0207,0.0111,27.3888
13250053,meas,40,0.5,64,-0.975,-0.74,1.71,0.02885,0.02565,0.0121,27.3888
13255045,meas,40,0.5,64,-0.985,-0.66,1.76,0.02545,0.0286,0.01165,27.3888
13260038,meas,40,0.5,64,-0.97,-0.715,1.55,0.0211,0.02935,0.01,29.162
13265030,meas,40,0.5,64,-0.955,-0.62,1.76,0.0157,0.0274,0.0119,29.162
13270012,meas,40,0.5,64,-1.035,-0.645,1.56,0.01255,0.0241,0.0102,29.162
13275034,meas,40,0.5,64,-1.04,-0.575,1.675,0.0106,0.0199,0.0093,29.162
13280002,meas,40,0.5,64,-1.165,-0.745,1.38,0.01355,0.0193,0.0089,30.8207
13285018,meas,40,0.5,64,-1.1,-0.65,1.6,0.01565,0.0238,0.00975,30.8207
13290338,meas,40,0.5,64,-1,-0.73,1.56,0.01925,0.0319,0.00915,30.8207
13295053,meas,40,0.5,64,-0.88,-0.655,1.815,0.02075,0.039,0.01545,30.8207
13300000,meas,40,0.5,64,-0.865,-0.735,1.665,0.02,0.0405,0.0103,32.3607
13305033,meas,40,0.5,64,-0.92,-0.625,1.68,0.01675,0.0386,0.01035,32.3607
13310004,meas,40,0.5,64,-0.95,-0.665,1.705,0.01535,0.03215,0.01095,32.3607
13315021,meas,40,0.5,64,-1.005,-0.615,1.76,0.0154,0.0233,0.01085,32.3607
13320039,meas,40,0.5,64,-1.035,-0.6,1.77,0.0169,0.01405,0.01285,33.7757
13325006,meas,40,0.5,64,-1.11,-0.615,1.71,0.0189,0.0058,0.0134,33.7757
13330008,meas,40,0.5,64,-1.105,-0.635,1.775,0.02085,-0.0001,0.0153,33.7757
13335009,meas,40,0.5,64,-1.16,-0.655,1.71,0.02345,-0.00275,0.0146,33.7757
13340020,meas,40,0.5,64,-1.16,-0.655,1.755,0.02555,-0.00185,0.01525,35.0535
13345032,meas,40,0.5,64,-1.13,-0.7,1.69,0.0266,0.00205,0.0143,35.0535
13350062,meas,40,0.5,64,-1.1,-0.705,1.69,0.02675,0.00775,0.0139,35.0535
13355092,meas,40,0.5,64,-1.075,-0.71,1.715,0.0251,0.0144,0.01225,35.0535
13360057,meas,40,0.5,64,-1.025,-0.685,1.68,0.02225,0.02185,0.0112,36.1961
13365471,meas,40,0.5,64,-0.93,-0.645,1.755,0.0186,0.02855,0.0113,36.1961
13370704,meas,40,0.5,64,-0.935,-0.675,1.685,0.0157,0.03355,0.00915,36.1961
13376132,meas,40,0.5,64,-0.94,-0.605,1.735,0.0148,0.03475,0.0114,36.1961
13380435,meas,40,0.5,64,-0.96,-0.68,1.645,0.0162,0.03135,0.00875,37.2111
13385095,meas,40,0.5,64,-0.96,-0.66,1.74,0.01835,0.02715,0.0115,37.2111
13390044,meas,40,0.5,64,-1.03,-0.68,1.65,0.02175,0.02135,0.01135,37.2111
13395028,meas,40,0.5,64,-1.055,-0.665,1.755,0.02525,0.01475,0.0127,37.2111
13400003,meas,40,0.5,64,-1.095,-0.715,1.67,0.0278,0.00945,0.01285,38.0424
13405014,meas,40,0.5,64,-1.095,-0.66,1.73,0.02755,0.006,0.01465,38.0424
13410041,meas,40,0.5,64,-1.12,-0.665,1.73,0.0256,0.0035,0.01425,38.0424
13415005,meas,40,0.5,64,-1.11,-0.655,1.73,0.02215,0.00365,0.0145,38.0424
13420006,meas,40,0.5,64,-1.125,-0.68,1.675,0.01855,0.0064,0.01305,38.7435
13425005,meas,40,0.5,64,-1.105,-0.62,1.685,0.01575,0.01125,0.0129,38.7435
